t,dir,ang_pct,steer,pwm_ms,fps,source_file
1767060948.61,RIGHT,10,0.106,1.553,21.88,uart_speed1.csv
1767060948.75,RIGHT,13,0.135,1.568,21.88,uart_speed1.csv
1767060948.89,RIGHT,13,0.139,1.57,21.73,uart_speed1.csv
1767060949.03,RIGHT,14,0.149,1.574,21.73,uart_speed1.csv
1767060949.16,RIGHT,14,0.149,1.574,21.73,uart_speed1.csv
1767060949.3,RIGHT,13,0.131,1.565,21.73,uart_speed1.csv
1767060949.44,RIGHT,9,0.093,1.547,21.73,uart_speed1.csv
1767060949.57,STRAIGHT,0,0.0,1.5,21.73,uart_speed1.csv
1767060949.71,STRAIGHT,0,0.0,1.5,21.73,uart_speed1.csv
1767060949.85,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060949.98,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.12,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.26,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.36,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.5,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.63,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.73,STRAIGHT,0,0.0,1.5,21.85,uart_speed1.csv
1767060950.88,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.01,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.16,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.29,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.43,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.57,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.7,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.83,STRAIGHT,0,0.0,1.5,21.34,uart_speed1.csv
1767060951.98,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.11,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.26,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.4,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.54,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.67,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.81,STRAIGHT,0,0.0,1.5,21.86,uart_speed1.csv
1767060952.95,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.08,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.22,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.35,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.49,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.63,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.77,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060953.91,STRAIGHT,0,0.0,1.5,21.47,uart_speed1.csv
1767060954.05,STRAIGHT,0,0.0,1.5,21.97,uart_speed1.csv
1767060954.19,STRAIGHT,0,0.0,1.5,21.97,uart_speed1.csv
1767060954.33,LEFT,14,-0.14,1.43,21.97,uart_speed1.csv
1767060954.47,LEFT,14,-0.142,1.429,21.97,uart_speed1.csv
1767060954.61,LEFT,8,-0.088,1.456,21.97,uart_speed1.csv
1767060954.75,STRAIGHT,0,0.0,1.5,21.97,uart_speed1.csv
1767060954.89,STRAIGHT,0,0.0,1.5,21.97,uart_speed1.csv
1767060955.02,STRAIGHT,0,0.0,1.5,21.6,uart_speed1.csv
1767060955.12,RIGHT,9,0.092,1.546,21.6,uart_speed1.csv
1767060955.26,RIGHT,11,0.111,1.555,21.6,uart_speed1.csv
1767060955.39,RIGHT,11,0.11,1.555,21.6,uart_speed1.csv
1767060955.53,RIGHT,8,0.089,1.544,21.6,uart_speed1.csv
1767060955.66,STRAIGHT,0,0.0,1.5,21.6,uart_speed1.csv
1767060955.8,STRAIGHT,0,0.0,1.5,21.6,uart_speed1.csv
1767060955.91,STRAIGHT,0,0.0,1.5,21.6,uart_speed1.csv
1767060956.04,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060956.18,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060956.32,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060956.46,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060956.6,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060956.73,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060956.87,STRAIGHT,0,0.0,1.5,21.46,uart_speed1.csv
1767060957.01,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.15,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.28,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.42,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.55,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.68,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.82,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060957.95,STRAIGHT,0,0.0,1.5,21.71,uart_speed1.csv
1767060958.09,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060958.23,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060958.37,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060958.52,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060958.65,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060958.79,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060958.93,STRAIGHT,0,0.0,1.5,22.24,uart_speed1.csv
1767060959.07,STRAIGHT,0,0.0,1.5,21.57,uart_speed1.csv
1767060959.21,STRAIGHT,0,0.0,1.5,21.57,uart_speed1.csv
1767060959.34,STRAIGHT,0,0.0,1.5,21.57,uart_speed1.csv
1767060959.47,STRAIGHT,0,0.0,1.5,21.57,uart_speed1.csv
1767060959.61,STRAIGHT,0,0.0,1.5,21.57,uart_speed1.csv
1767060959.75,STRAIGHT,0,0.0,1.5,21.57,uart_speed1.csv
1767060959.9,RIGHT,8,0.082,1.541,21.57,uart_speed1.csv
1767060960.03,RIGHT,9,0.09,1.545,21.57,uart_speed1.csv
1767060960.17,RIGHT,9,0.094,1.547,21.7,uart_speed1.csv
1767060960.31,RIGHT,10,0.102,1.551,21.7,uart_speed1.csv
1767060960.44,RIGHT,11,0.118,1.559,21.7,uart_speed1.csv
1767060960.58,RIGHT,14,0.142,1.571,21.7,uart_speed1.csv
1767060960.72,RIGHT,15,0.158,1.579,21.7,uart_speed1.csv
1767060960.86,RIGHT,16,0.162,1.581,21.7,uart_speed1.csv
1767060961.0,RIGHT,14,0.145,1.573,21.7,uart_speed1.csv
1767060961.13,RIGHT,11,0.11,1.555,21.75,uart_speed1.csv
1767060961.27,STRAIGHT,0,0.0,1.5,21.75,uart_speed1.csv
1767060961.41,STRAIGHT,0,0.0,1.5,21.75,uart_speed1.csv
1767060961.55,STRAIGHT,0,0.0,1.5,21.75,uart_speed1.csv
1767060961.69,RIGHT,8,0.087,1.543,21.75,uart_speed1.csv
1767060961.83,RIGHT,10,0.102,1.551,21.75,uart_speed1.csv
1767060961.97,STRAIGHT,0,0.0,1.5,21.75,uart_speed1.csv
1767060962.11,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060962.25,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060962.38,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060962.53,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060962.67,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060962.8,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060962.95,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060963.09,STRAIGHT,0,0.0,1.5,21.61,uart_speed1.csv
1767060963.23,STRAIGHT,0,0.0,1.5,21.45,uart_speed1.csv
1767060963.39,STRAIGHT,0,0.0,1.5,21.45,uart_speed1.csv
1767060963.49,STRAIGHT,0,0.0,1.5,21.45,uart_speed1.csv
1767060963.6,RIGHT,9,0.091,1.546,21.45,uart_speed1.csv
1767060963.7,RIGHT,12,0.124,1.562,21.45,uart_speed1.csv
1767060963.8,RIGHT,15,0.153,1.576,21.45,uart_speed1.csv
1767060963.91,RIGHT,17,0.175,1.587,21.45,uart_speed1.csv
1767060964.01,RIGHT,18,0.188,1.594,21.45,uart_speed1.csv
1767060964.12,RIGHT,19,0.192,1.596,21.45,uart_speed1.csv
1767060964.23,RIGHT,18,0.185,1.592,17.27,uart_speed1.csv
1767060964.34,RIGHT,17,0.179,1.589,17.27,uart_speed1.csv
1767060964.44,RIGHT,16,0.167,1.583,17.27,uart_speed1.csv
1767060964.55,RIGHT,15,0.157,1.578,17.27,uart_speed1.csv
1767060964.65,RIGHT,15,0.15,1.575,17.27,uart_speed1.csv
1767060964.76,RIGHT,14,0.145,1.573,17.27,uart_speed1.csv
1767060964.86,RIGHT,14,0.143,1.572,17.27,uart_speed1.csv
1767060964.96,RIGHT,14,0.146,1.573,17.27,uart_speed1.csv
1767060965.07,RIGHT,14,0.15,1.575,17.27,uart_speed1.csv
1767060965.22,RIGHT,15,0.154,1.577,19.21,uart_speed1.csv
1767060965.36,RIGHT,15,0.155,1.577,19.21,uart_speed1.csv
1767060965.46,RIGHT,15,0.152,1.576,19.21,uart_speed1.csv
1767060965.56,RIGHT,15,0.155,1.578,19.21,uart_speed1.csv
1767060965.71,RIGHT,16,0.168,1.584,19.21,uart_speed1.csv
1767060965.85,RIGHT,17,0.178,1.589,19.21,uart_speed1.csv
1767060965.99,RIGHT,18,0.189,1.595,19.21,uart_speed1.csv
1767060966.13,RIGHT,22,0.222,1.611,19.21,uart_speed1.csv
1767060966.27,RIGHT,24,0.247,1.623,20.87,uart_speed1.csv
1767060966.42,RIGHT,24,0.243,1.622,20.87,uart_speed1.csv
1767060966.55,RIGHT,22,0.227,1.613,20.87,uart_speed1.csv
1767060966.69,RIGHT,19,0.193,1.597,20.87,uart_speed1.csv
1767060966.82,RIGHT,17,0.176,1.588,20.87,uart_speed1.csv
1767060966.97,RIGHT,15,0.154,1.577,20.87,uart_speed1.csv
1767060967.11,RIGHT,16,0.169,1.585,20.87,uart_speed1.csv
1767060967.25,RIGHT,19,0.2,1.6,21.47,uart_speed1.csv
1767060967.39,RIGHT,23,0.23,1.615,21.47,uart_speed1.csv
1767060967.53,RIGHT,25,0.253,1.627,21.47,uart_speed1.csv
1767060967.67,RIGHT,25,0.254,1.627,21.47,uart_speed1.csv
1767060967.8,RIGHT,24,0.247,1.623,21.47,uart_speed1.csv
1767060967.93,RIGHT,23,0.231,1.616,21.47,uart_speed1.csv
1767060968.07,RIGHT,20,0.209,1.604,21.47,uart_speed1.csv
1767060968.22,RIGHT,18,0.189,1.595,21.47,uart_speed1.csv
1767060968.35,RIGHT,18,0.182,1.591,21.67,uart_speed1.csv
1767060968.5,RIGHT,17,0.176,1.588,21.67,uart_speed1.csv
1767060968.63,RIGHT,17,0.173,1.586,21.67,uart_speed1.csv
1767060968.76,RIGHT,16,0.168,1.584,21.67,uart_speed1.csv
1767060968.9,RIGHT,16,0.169,1.585,21.67,uart_speed1.csv
1767060969.04,RIGHT,16,0.17,1.585,21.67,uart_speed1.csv
1767060969.17,RIGHT,16,0.167,1.584,21.67,uart_speed1.csv
1767060969.32,RIGHT,16,0.168,1.584,21.99,uart_speed1.csv
1767060969.46,RIGHT,16,0.167,1.583,21.99,uart_speed1.csv
1767060969.56,RIGHT,16,0.166,1.583,21.99,uart_speed1.csv
1767060969.7,RIGHT,16,0.165,1.583,21.99,uart_speed1.csv
1767060969.84,RIGHT,16,0.167,1.583,21.99,uart_speed1.csv
1767060969.98,RIGHT,16,0.164,1.582,21.99,uart_speed1.csv
1767060970.12,RIGHT,16,0.163,1.582,21.99,uart_speed1.csv
1767060970.25,RIGHT,16,0.166,1.583,21.99,uart_speed1.csv
1767060970.4,RIGHT,17,0.171,1.586,21.12,uart_speed1.csv
1767060970.53,RIGHT,18,0.181,1.591,21.12,uart_speed1.csv
1767060970.67,RIGHT,18,0.188,1.594,21.12,uart_speed1.csv
1767060970.81,RIGHT,17,0.179,1.59,21.12,uart_speed1.csv
1767060970.94,RIGHT,18,0.181,1.59,21.12,uart_speed1.csv
1767060971.08,RIGHT,17,0.177,1.588,21.12,uart_speed1.csv
1767060971.22,RIGHT,17,0.172,1.586,21.12,uart_speed1.csv
1767060971.35,RIGHT,16,0.165,1.583,22.06,uart_speed1.csv
1767060971.49,RIGHT,13,0.134,1.567,22.06,uart_speed1.csv
1767060971.63,RIGHT,8,0.088,1.544,22.06,uart_speed1.csv
1767060971.77,RIGHT,12,0.121,1.561,22.06,uart_speed1.csv
1767060971.91,RIGHT,9,0.096,1.548,22.06,uart_speed1.csv
1767060972.05,STRAIGHT,0,0.0,1.5,22.06,uart_speed1.csv
1767060972.2,LEFT,22,-0.227,1.386,22.06,uart_speed1.csv
1767060972.34,LEFT,19,-0.193,1.403,22.06,uart_speed1.csv
1767060972.48,LEFT,15,-0.151,1.425,21.24,uart_speed1.csv
1767060972.62,STRAIGHT,0,0.0,1.5,21.24,uart_speed1.csv
1767060972.76,RIGHT,12,0.124,1.562,21.24,uart_speed1.csv
1767060972.9,RIGHT,18,0.189,1.594,21.24,uart_speed1.csv
1767060973.04,RIGHT,23,0.23,1.615,21.24,uart_speed1.csv
1767060973.17,RIGHT,24,0.249,1.625,21.24,uart_speed1.csv
1767060973.32,RIGHT,22,0.228,1.614,21.24,uart_speed1.csv
1767060973.46,RIGHT,15,0.153,1.577,21.38,uart_speed1.csv
1767060973.6,STRAIGHT,0,0.0,1.5,21.38,uart_speed1.csv
1767060973.74,STRAIGHT,0,0.0,1.5,21.38,uart_speed1.csv
1767060973.87,STRAIGHT,0,0.0,1.5,21.38,uart_speed1.csv
1767060974.01,STRAIGHT,0,0.0,1.5,21.38,uart_speed1.csv
1767060974.11,STRAIGHT,0,0.0,1.5,21.38,uart_speed1.csv
1767060974.24,RIGHT,8,0.081,1.54,21.38,uart_speed1.csv
1767060974.38,RIGHT,10,0.107,1.554,21.38,uart_speed1.csv
1767060974.52,RIGHT,11,0.12,1.56,21.68,uart_speed1.csv
1767060974.65,RIGHT,11,0.119,1.559,21.68,uart_speed1.csv
1767060974.78,RIGHT,11,0.117,1.559,21.68,uart_speed1.csv
1767060974.92,RIGHT,11,0.111,1.556,21.68,uart_speed1.csv
1767060975.06,RIGHT,9,0.095,1.548,21.68,uart_speed1.csv
1767060975.19,STRAIGHT,0,0.0,1.5,21.68,uart_speed1.csv
1767060975.33,STRAIGHT,0,0.0,1.5,21.68,uart_speed1.csv
1767060975.47,STRAIGHT,0,0.0,1.5,22.01,uart_speed1.csv
1767060975.62,STRAIGHT,0,0.0,1.5,22.01,uart_speed1.csv
1767060975.75,STRAIGHT,0,0.0,1.5,22.01,uart_speed1.csv
1767060975.9,LEFT,9,-0.094,1.453,22.01,uart_speed1.csv
1767060976.03,LEFT,11,-0.118,1.441,22.01,uart_speed1.csv
1767060976.17,LEFT,13,-0.132,1.434,22.01,uart_speed1.csv
1767060976.3,LEFT,14,-0.144,1.428,22.01,uart_speed1.csv
1767060976.44,LEFT,15,-0.151,1.425,22.01,uart_speed1.csv
1767060976.58,LEFT,15,-0.155,1.423,21.68,uart_speed1.csv
1767060976.72,LEFT,15,-0.158,1.421,21.68,uart_speed1.csv
1767060976.85,LEFT,15,-0.16,1.42,21.68,uart_speed1.csv
1767060977.0,LEFT,16,-0.161,1.419,21.68,uart_speed1.csv
1767060977.13,LEFT,16,-0.161,1.419,21.68,uart_speed1.csv
1767060977.27,LEFT,16,-0.162,1.419,21.68,uart_speed1.csv
1767060977.41,LEFT,16,-0.163,1.419,21.68,uart_speed1.csv
1767060977.54,LEFT,16,-0.161,1.419,21.78,uart_speed1.csv
1767060977.68,LEFT,22,-0.226,1.387,21.78,uart_speed1.csv
1767060977.81,LEFT,29,-0.293,1.353,21.78,uart_speed1.csv
1767060977.94,LEFT,33,-0.33,1.335,21.78,uart_speed1.csv
1767060978.08,LEFT,35,-0.353,1.323,21.78,uart_speed1.csv
1767060978.22,LEFT,36,-0.365,1.317,21.78,uart_speed1.csv
1767060978.36,LEFT,37,-0.371,1.314,21.78,uart_speed1.csv
1767060978.49,LEFT,37,-0.374,1.313,21.78,uart_speed1.csv
1767060978.63,LEFT,37,-0.376,1.312,22.09,uart_speed1.csv
1767060978.77,LEFT,37,-0.377,1.312,22.09,uart_speed1.csv
1767060978.91,LEFT,37,-0.377,1.312,22.09,uart_speed1.csv
1767060979.04,LEFT,37,-0.377,1.311,22.09,uart_speed1.csv
1767060760.36,STRAIGHT,0,0.0,1.5,0.0,uart_speed1_5.csv
1767060760.48,RIGHT,17,0.176,1.588,0.0,uart_speed1_5.csv
1767060760.59,RIGHT,15,0.157,1.579,0.0,uart_speed1_5.csv
1767060760.71,RIGHT,16,0.168,1.584,0.0,uart_speed1_5.csv
1767060760.83,RIGHT,10,0.108,1.554,0.0,uart_speed1_5.csv
1767060760.95,RIGHT,9,0.09,1.545,0.0,uart_speed1_5.csv
1767060761.06,RIGHT,9,0.097,1.548,0.0,uart_speed1_5.csv
1767060761.18,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.3,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.42,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.53,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.64,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.75,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.88,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060761.99,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060762.11,STRAIGHT,0,0.0,1.5,21.58,uart_speed1_5.csv
1767060762.22,STRAIGHT,0,0.0,1.5,25.83,uart_speed1_5.csv
1767060762.34,STRAIGHT,0,0.0,1.5,25.83,uart_speed1_5.csv
1767060762.45,STRAIGHT,0,0.0,1.5,25.83,uart_speed1_5.csv
1767060762.56,STRAIGHT,0,0.0,1.5,25.83,uart_speed1_5.csv
1767060762.68,RIGHT,14,0.145,1.572,25.83,uart_speed1_5.csv
1767060762.8,RIGHT,23,0.233,1.617,25.83,uart_speed1_5.csv
1767060762.92,RIGHT,27,0.279,1.64,25.83,uart_speed1_5.csv
1767060763.05,RIGHT,37,0.371,1.685,25.83,uart_speed1_5.csv
1767060763.16,RIGHT,34,0.346,1.673,25.83,uart_speed1_5.csv
1767060763.27,RIGHT,34,0.345,1.673,25.81,uart_speed1_5.csv
1767060763.4,RIGHT,21,0.219,1.61,25.81,uart_speed1_5.csv
1767060763.51,RIGHT,15,0.153,1.576,25.81,uart_speed1_5.csv
1767060763.64,RIGHT,16,0.163,1.582,25.81,uart_speed1_5.csv
1767060763.75,RIGHT,18,0.186,1.593,25.81,uart_speed1_5.csv
1767060763.87,RIGHT,29,0.292,1.646,25.81,uart_speed1_5.csv
1767060763.99,RIGHT,45,0.454,1.727,25.81,uart_speed1_5.csv
1767060764.09,RIGHT,63,0.632,1.816,25.81,uart_speed1_5.csv
1767060764.21,RIGHT,73,0.74,1.87,25.57,uart_speed1_5.csv
1767060764.33,RIGHT,74,0.745,1.872,25.57,uart_speed1_5.csv
1767060764.45,RIGHT,82,0.825,1.912,25.57,uart_speed1_5.csv
1767060764.57,RIGHT,86,0.866,1.933,25.57,uart_speed1_5.csv
1767060764.68,RIGHT,73,0.737,1.868,25.57,uart_speed1_5.csv
1767060764.8,RIGHT,81,0.818,1.909,25.57,uart_speed1_5.csv
1767060764.92,RIGHT,83,0.838,1.919,25.57,uart_speed1_5.csv
1767060765.04,RIGHT,82,0.823,1.911,25.57,uart_speed1_5.csv
1767060765.16,RIGHT,90,0.909,1.955,25.57,uart_speed1_5.csv
1767060765.29,RIGHT,91,0.913,1.957,25.15,uart_speed1_5.csv
1767060765.4,RIGHT,95,0.956,1.978,25.15,uart_speed1_5.csv
1767060765.52,RIGHT,97,0.971,1.986,25.15,uart_speed1_5.csv
1767060765.64,RIGHT,98,0.984,1.992,25.15,uart_speed1_5.csv
1767060765.77,RIGHT,99,0.992,1.996,25.15,uart_speed1_5.csv
1767060765.88,RIGHT,99,0.996,1.998,25.15,uart_speed1_5.csv
1767060766.0,RIGHT,89,0.89,1.945,25.15,uart_speed1_5.csv
1767060766.12,RIGHT,85,0.857,1.928,25.15,uart_speed1_5.csv
1767060766.24,RIGHT,69,0.698,1.849,25.15,uart_speed1_5.csv
1767060766.36,RIGHT,55,0.559,1.78,25.08,uart_speed1_5.csv
1767060766.48,RIGHT,39,0.398,1.699,25.08,uart_speed1_5.csv
1767060766.6,RIGHT,32,0.322,1.661,25.08,uart_speed1_5.csv
1767060766.71,RIGHT,30,0.306,1.653,25.08,uart_speed1_5.csv
1767060766.83,RIGHT,30,0.304,1.652,25.08,uart_speed1_5.csv
1767060766.96,RIGHT,26,0.262,1.631,25.08,uart_speed1_5.csv
1767060767.07,RIGHT,34,0.341,1.67,25.08,uart_speed1_5.csv
1767060767.18,RIGHT,43,0.433,1.717,25.08,uart_speed1_5.csv
1767060767.3,RIGHT,54,0.542,1.771,25.65,uart_speed1_5.csv
1767060767.42,RIGHT,75,0.75,1.875,25.65,uart_speed1_5.csv
1767060767.53,RIGHT,76,0.77,1.885,25.65,uart_speed1_5.csv
1767060767.65,RIGHT,62,0.625,1.812,25.65,uart_speed1_5.csv
1767060767.79,RIGHT,65,0.655,1.827,25.65,uart_speed1_5.csv
1767060767.9,RIGHT,58,0.588,1.794,25.65,uart_speed1_5.csv
1767060768.02,RIGHT,57,0.574,1.787,25.65,uart_speed1_5.csv
1767060768.13,RIGHT,73,0.737,1.869,25.65,uart_speed1_5.csv
1767060768.25,RIGHT,83,0.831,1.916,25.65,uart_speed1_5.csv
1767060768.37,RIGHT,81,0.818,1.909,25.05,uart_speed1_5.csv
1767060768.48,RIGHT,77,0.772,1.886,25.05,uart_speed1_5.csv
1767060768.59,RIGHT,75,0.75,1.875,25.05,uart_speed1_5.csv
1767060768.72,RIGHT,74,0.746,1.873,25.05,uart_speed1_5.csv
1767060768.83,RIGHT,68,0.687,1.843,25.05,uart_speed1_5.csv
1767060768.95,RIGHT,57,0.579,1.789,25.05,uart_speed1_5.csv
1767060769.07,RIGHT,61,0.616,1.808,25.05,uart_speed1_5.csv
1767060769.18,RIGHT,60,0.608,1.804,25.05,uart_speed1_5.csv
1767060769.3,RIGHT,54,0.545,1.772,25.05,uart_speed1_5.csv
1767060769.41,RIGHT,37,0.378,1.689,25.88,uart_speed1_5.csv
1767060769.53,RIGHT,13,0.134,1.567,25.88,uart_speed1_5.csv
1767060769.65,STRAIGHT,0,0.0,1.5,25.88,uart_speed1_5.csv
1767060769.77,LEFT,13,-0.139,1.43,25.88,uart_speed1_5.csv
1767060769.88,LEFT,39,-0.4,1.3,25.88,uart_speed1_5.csv
1767060769.99,LEFT,35,-0.357,1.321,25.88,uart_speed1_5.csv
1767060770.11,LEFT,39,-0.392,1.304,25.88,uart_speed1_5.csv
1767060770.23,LEFT,48,-0.481,1.26,25.88,uart_speed1_5.csv
1767060770.35,LEFT,34,-0.349,1.326,25.65,uart_speed1_5.csv
1767060770.47,LEFT,42,-0.424,1.288,25.65,uart_speed1_5.csv
1767060770.58,LEFT,62,-0.626,1.187,25.65,uart_speed1_5.csv
1767060770.7,LEFT,58,-0.584,1.208,25.65,uart_speed1_5.csv
1767060770.82,LEFT,27,-0.28,1.36,25.65,uart_speed1_5.csv
1767060770.94,LEFT,19,-0.191,1.404,25.65,uart_speed1_5.csv
1767060771.05,LEFT,16,-0.163,1.419,25.65,uart_speed1_5.csv
1767060771.17,LEFT,17,-0.174,1.413,25.65,uart_speed1_5.csv
1767060771.29,LEFT,22,-0.228,1.386,25.65,uart_speed1_5.csv
1767060771.41,LEFT,33,-0.332,1.334,25.6,uart_speed1_5.csv
1767060771.53,LEFT,57,-0.573,1.214,25.6,uart_speed1_5.csv
1767060771.64,LEFT,78,-0.781,1.109,25.6,uart_speed1_5.csv
1767060771.76,LEFT,88,-0.888,1.056,25.6,uart_speed1_5.csv
1767060771.86,LEFT,91,-0.915,1.043,25.6,uart_speed1_5.csv
1767060771.98,LEFT,94,-0.945,1.028,25.6,uart_speed1_5.csv
1767060772.09,LEFT,88,-0.89,1.055,25.6,uart_speed1_5.csv
1767060772.2,LEFT,87,-0.872,1.064,25.6,uart_speed1_5.csv
1767060772.32,LEFT,76,-0.77,1.115,25.6,uart_speed1_5.csv
1767060772.44,LEFT,74,-0.743,1.128,26.22,uart_speed1_5.csv
1767060772.56,LEFT,82,-0.822,1.089,26.22,uart_speed1_5.csv
1767060772.68,LEFT,81,-0.812,1.094,26.22,uart_speed1_5.csv
1767060772.8,LEFT,64,-0.647,1.177,26.22,uart_speed1_5.csv
1767060772.91,LEFT,57,-0.571,1.214,26.22,uart_speed1_5.csv
1767060773.03,LEFT,40,-0.401,1.299,26.22,uart_speed1_5.csv
1767060773.14,LEFT,8,-0.089,1.455,26.22,uart_speed1_5.csv
1767060773.26,RIGHT,36,0.367,1.684,26.22,uart_speed1_5.csv
1767060773.37,RIGHT,66,0.667,1.834,26.22,uart_speed1_5.csv
1767060773.48,RIGHT,82,0.83,1.915,25.7,uart_speed1_5.csv
1767060773.6,RIGHT,91,0.913,1.956,25.7,uart_speed1_5.csv
1767060773.71,RIGHT,95,0.952,1.976,25.7,uart_speed1_5.csv
1767060773.82,RIGHT,96,0.964,1.982,25.7,uart_speed1_5.csv
1767060773.94,RIGHT,98,0.982,1.991,25.7,uart_speed1_5.csv
1767060774.05,RIGHT,99,0.991,1.995,25.7,uart_speed1_5.csv
1767060774.17,RIGHT,99,0.995,1.998,25.7,uart_speed1_5.csv
1767060774.28,RIGHT,98,0.982,1.991,25.7,uart_speed1_5.csv
1767060774.4,RIGHT,92,0.922,1.961,25.7,uart_speed1_5.csv
1767060774.53,RIGHT,84,0.843,1.922,26.21,uart_speed1_5.csv
1767060774.64,RIGHT,73,0.737,1.869,26.21,uart_speed1_5.csv
1767060774.76,RIGHT,66,0.67,1.835,26.21,uart_speed1_5.csv
1767060774.88,RIGHT,61,0.612,1.806,26.21,uart_speed1_5.csv
1767060775.01,RIGHT,50,0.504,1.752,26.21,uart_speed1_5.csv
1767060775.12,RIGHT,40,0.402,1.701,26.21,uart_speed1_5.csv
1767060775.24,RIGHT,36,0.364,1.682,26.21,uart_speed1_5.csv
1767060775.36,RIGHT,33,0.339,1.669,26.21,uart_speed1_5.csv
1767060775.48,RIGHT,28,0.283,1.642,24.91,uart_speed1_5.csv
1767060775.59,RIGHT,26,0.263,1.632,24.91,uart_speed1_5.csv
1767060775.7,RIGHT,25,0.256,1.628,24.91,uart_speed1_5.csv
1767060775.82,RIGHT,24,0.245,1.622,24.91,uart_speed1_5.csv
1767060775.94,RIGHT,23,0.234,1.617,24.91,uart_speed1_5.csv
1767060776.05,RIGHT,26,0.264,1.632,24.91,uart_speed1_5.csv
1767060776.23,RIGHT,25,0.254,1.627,24.91,uart_speed1_5.csv
1767060776.36,RIGHT,30,0.308,1.654,24.91,uart_speed1_5.csv
